date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2021-03-09;323.439760;290.092330;288.369210;288.470550;300.937850;426.016070;556.567760;743.982420;824.563580;735.366830;638.770720;605.119210;587.279830;572.379930;572.582660;563.662970;578.258790;658.840000;936.262350;818.177930;539.640660;480.243690;425.205210;404.933210
2021-03-10;409.170885;405.017390;404.409540;404.814770;408.664370;415.249215;611.375655;939.401295;1519.372349;1009.706915;720.177204;738.108240;709.033675;477.247865;475.019135;477.146530;496.698405;572.575860;709.438905;487.074460;403.497835;398.432585;359.531465;246.880295
2021-03-11;183.040065;156.703365;141.306525;147.181635;171.391140;201.171880;246.855925;374.690225;381.173095;379.552375;363.041280;362.230900;374.487625;306.619965;265.494185;311.684715;345.314655;385.224875;395.455690;363.851620;266.405840;249.590870;228.724110;168.453575
2021-03-12;178.544278;164.147182;162.423576;165.972166;223.256376;259.147718;290.679396;397.238184;376.149460;291.896062;291.896062;288.955800;283.785012;278.411438;274.051774;272.835108;286.015538;404.943662;421.469916;425.829600;323.630496;291.186326;293.011320;282.568366
2021-03-13;267.968484;255.396382;254.686666;255.092208;258.843574;266.549062;260.769926;269.387916;288.043308;293.619638;293.923812;291.186326;288.246084;285.305822;278.715612;278.918388;288.955800;375.743938;407.883924;421.875478;300.209878;287.130816;278.107284;264.419904
2021-03-14;284.697504;283.987788;280.844770;274.457316;280.439208;284.393330;262.087980;270.097622;286.928030;293.518270;294.734916;293.721026;290.882182;285.508608;284.697504;289.462730;296.052970;354.452438;444.890554;449.959954;443.268346;430.797632;424.511546;372.195338
2021-03-15;335.697590;327.855140;326.225540;326.734820;332.030980;421.047900;461.686070;636.256960;660.904640;626.886740;560.684240;513.527680;488.676300;439.686430;415.242450;412.492500;433.982860;515.360980;646.645670;669.154469;456.491700;444.065980;434.797640;336.206830
2021-03-16;327.280454;321.298582;317.445818;319.574976;395.311832;423.801830;450.162740;672.101062;698.766076;633.573632;607.618284;471.352832;452.798808;447.932184;444.282216;445.803046;460.909838;668.755238;716.813130;517.585730;477.537460;446.614130;436.171176;361.144046
2021-03-17;323.423805;343.390750;341.363640;345.113765;385.149000;433.596680;500.085570;640.664945;648.672000;633.975515;582.892585;603.771735;555.628110;507.687195;494.105625;491.571750;544.174985;670.970070;788.440555;591.102360;450.016220;440.083390;427.312680;398.426515
2021-03-18;305.725700;310.093220;306.944530;309.890070;395.919860;422.937470;443.759320;742.375089;795.699339;744.914339;706.013090;690.676000;535.477050;447.517430;439.696540;435.329030;441.931050;519.022680;882.237030;456.354010;437.969830;429.742680;419.382540;336.907670
2021-03-19;329.647340;314.996318;324.967152;372.989838;418.468969;530.081010;681.881555;727.971196;727.767669;668.146261;525.604338;460.997543;453.061569;442.582050;439.122788;442.887269;485.008861;579.426395;716.575949;742.622137;675.573540;436.680936;423.657842;283.862970
2021-03-20;220.782320;207.962702;200.840682;201.145911;210.506277;229.837437;225.157249;229.430455;241.029177;296.479092;275.621787;246.726775;237.366419;229.430455;218.238745;213.253318;209.692333;241.130920;377.364787;294.749461;237.264676;220.171842;180.593825;163.806230
2021-03-21;169.605581;150.579640;142.236714;151.698813;159.533024;162.687057;137.047821;158.210365;196.465723;192.802995;189.038494;183.747848;168.588151;159.838253;148.036065;150.172668;184.256583;239.096050;403.614461;412.160873;325.374114;243.470999;239.909994;234.619348
2021-03-22;226.726560;226.218660;233.024530;234.141890;244.909390;409.265830;437.098730;723.757500;743.971900;462.493730;450.202560;437.301890;433.441840;426.940730;423.893340;425.315450;431.308670;437.098730;748.543040;482.809730;423.080720;422.572780;406.929490;288.487200
2021-03-23;227.042980;223.072283;215.741757;221.748724;344.433399;412.037221;429.039972;532.380187;750.361779;456.529492;442.784757;428.632710;424.254751;419.265934;415.906085;415.193404;412.546276;416.313347;424.051165;411.222697;227.857484;225.923057;224.294049;212.992796
2021-03-24;195.545740;183.756080;173.795850;181.418475;202.355285;218.210335;255.713660;408.471055;418.431275;409.792320;402.068070;396.783050;369.748140;346.575330;345.660615;361.210800;385.806450;405.117120;417.719830;405.422005;224.003550;210.994260;202.558555;190.362355
2021-03-25;168.294685;169.721775;177.366900;194.593915;213.146085;226.193775;408.351620;431.796670;444.436580;434.039250;439.339830;416.812205;408.555500;405.905170;401.521955;406.414835;406.312920;415.487040;421.501205;418.749000;367.475665;264.317455;232.411790;227.926670
2021-03-26;225.108145;221.643375;221.235745;221.643375;229.897670;279.831120;406.804740;641.186240;646.179605;441.758155;403.441895;383.672345;366.959885;353.916065;368.896110;383.570410;393.862845;401.199975;403.034265;392.639955;218.586235;205.134755;184.753755;167.328010
2021-03-27;178.028025;172.932775;169.468005;174.665160;182.206130;187.199495;194.536645;203.198580;202.587130;189.645215;171.302295;166.818495;166.920380;159.888945;162.028950;170.283245;203.300485;227.350045;226.127205;222.458615;210.739540;204.523335;193.823310;183.429000
2021-03-28;185.670900;190.358540;0.000000;187.403285;201.160470;204.217630;206.765255;210.943360;223.070035;227.248140;211.045245;174.155645;187.199495;180.983280;172.423260;165.391815;159.787040;183.836630;222.356710;229.795765;224.802420;221.745280;209.312880;189.339490
2021-03-29;189.999095;186.932955;191.225545;196.642420;207.476140;221.784860;274.727030;393.284840;401.256810;397.781840;373.865910;292.101890;222.704705;188.568235;175.077155;190.203515;208.907030;225.464220;223.828950;239.057485;215.959155;201.241655;183.151360;162.710360
2021-03-30;135.366833;126.246736;116.409328;116.614274;119.483518;159.243042;194.186345;406.202962;426.082754;426.185207;424.750595;415.528005;397.287821;383.044084;330.782834;280.366138;266.737229;316.231688;373.001740;399.234798;222.673829;208.430082;199.309995;186.603323
2021-03-31;175.791611;167.089056;164.427088;169.853397;187.156134;201.489744;401.238967;421.510791;434.411069;426.220439;427.551388;426.322802;422.841780;416.289278;421.101289;418.644077;416.903586;420.794110;422.739417;421.817970;405.743839;389.464942;241.623880;194.732466
2021-04-01;190.298556;184.338892;172.933299;173.755323;188.449002;276.508323;416.457899;424.883634;434.850696;438.447030;436.083722;424.369880;408.545907;389.536623;363.642857;384.707222;408.032153;408.237669;410.087223;412.450532;408.648681;259.040303;197.388503;180.948043
2021-04-02;180.537021;178.276455;174.269078;176.735170;180.126019;183.105846;184.749894;189.168273;390.255894;384.501705;367.547481;189.271026;185.880177;105.116319;55.383867;50.657229;99.156645;171.083745;191.223343;192.353606;193.792168;190.709558;186.702201;180.639774
2021-04-03;182.694844;180.948043;176.118632;180.023256;184.338892;185.058153;188.860004;198.827055;205.608753;212.801453;248.456754;249.073272;214.856523;202.731669;172.522297;139.230315;184.544378;191.017827;256.163229;328.398578;259.245819;194.305923;180.228772;164.610306
2021-04-04;148.067073;140.566104;128.132991;117.138420;117.652185;122.995341;114.877854;139.333068;161.424963;175.193855;175.810393;158.034114;137.278008;61.754553;20.756106;1.027530;12.124854;72.029853;122.789835;134.195418;119.809998;108.198909;55.897632;33.291972
2021-04-05;0.513765;-4.829391;-14.488173;-4.829391;-4.726638;-0.822024;0.924777;29.901123;41.820471;93.916242;99.259398;103.369518;94.635513;89.908875;51.890265;42.128730;45.622332;58.055445;96.896079;191.737098;247.737493;200.162844;185.263669;107.582391
2021-04-06;150.836700;142.627900;126.928570;145.603590;160.482040;201.936480;422.958430;451.586589;553.273099;408.900829;348.258330;294.182870;214.249670;185.724100;181.722300;180.696220;207.887860;397.408530;429.833280;442.249079;426.036720;412.697430;392.278030;263.092030
2021-04-07;179.027640;173.295480;172.476600;173.807280;177.185150;342.906000;586.932240;797.179649;844.162930;666.568351;558.885580;522.752520;422.746790;416.400480;409.132930;407.699900;408.723480;411.999000;474.950420;568.098000;492.453970;431.345030;418.959480;387.125520
2021-04-08;394.001760;378.486704;376.138985;397.778491;397.472252;411.456273;607.232297;815.154988;1013.176618;678.683357;609.477873;597.433259;553.643972;420.234521;408.189947;396.757741;388.796057;407.985791;409.108604;411.966638;401.963484;377.874246;208.943421;186.487371
2021-04-09;180.154965;155.537525;147.094350;145.670200;149.332300;173.034225;197.549950;253.803885;373.432465;307.006050;229.491590;205.789675;196.736150;188.598160;167.439340;159.097900;167.947975;187.580910;203.755185;272.114375;210.367300;207.112110;187.275725;169.982465
2021-04-10;187.987800;185.749850;182.392925;187.479175;194.803375;187.072265;191.141285;196.532700;210.062125;213.215590;216.369075;213.520775;211.384560;208.536250;194.396485;192.056790;203.348275;212.706975;222.676015;217.793225;212.808700;212.198360;206.908650;192.361975
2021-04-11;223.388090;223.896725;223.184660;223.896725;224.405340;217.996675;215.962175;216.267350;274.352315;317.382010;305.073275;294.595590;273.843700;224.507075;221.557060;229.796775;234.679575;253.295250;351.765070;398.965460;397.541320;378.722175;316.364750;229.898500
2021-04-12;212.311950;210.986285;209.456660;210.170485;211.700100;236.785940;424.419940;485.910895;559.128945;625.820565;496.312305;474.999570;449.811735;424.215980;398.620275;397.090640;415.140215;442.673475;464.700075;486.930625;464.904025;463.476385;384.139805;217.614650
2021-04-13;222.599790;221.578710;221.170260;223.825120;227.501090;362.286280;453.878960;499.420010;767.050351;525.560180;467.357470;463.579420;438.051920;423.450180;409.154770;413.545500;426.615570;448.160780;460.413990;592.544320;486.656260;485.430950;462.762520;306.738450
2021-04-14;248.105108;239.584756;233.397333;281.983730;446.609489;499.253236;774.136656;1202.183886;1267.912500;766.224892;635.173436;629.696084;591.252967;553.012716;474.909306;478.256615;515.076764;608.800866;689.237205;723.622981;516.395403;506.556392;506.454969;388.894122
2021-04-15;299.740782;258.411198;256.689132;263.273502;295.283670;405.799798;714.859986;1031.112352;1166.649046;762.672652;667.857714;633.720298;547.920882;492.409588;460.804622;458.170854;474.074630;516.619800;618.525598;763.077854;698.044559;565.749310;468.401972;266.008548
2021-04-16;272.040060;266.583080;262.743000;268.199980;273.859050;320.748570;577.731415;842.192330;947.794855;646.752000;504.668660;493.956850;483.952385;479.101755;422.510965;404.725265;424.532035;463.640350;472.331090;469.905750;425.239460;279.417075;272.545325;271.332675
2021-04-17;285.783550;272.646390;261.732450;266.178870;271.837950;269.917895;256.578635;271.332675;267.896805;273.656940;276.890700;265.774640;253.344885;251.424830;249.706895;250.212180;252.839610;264.359880;275.374875;279.012865;274.768555;272.949555;270.928445;254.759645
2021-04-18;250.818510;246.776310;243.643615;244.452055;245.664695;246.877365;247.584750;249.504805;252.031180;260.924010;262.237735;252.435390;251.930115;249.605860;248.494245;247.281575;250.818510;260.317680;272.242180;267.694695;263.753550;258.498690;250.818510;240.005625
2021-04-19;220.753220;222.772900;221.864035;227.216250;235.598005;272.558515;469.984200;504.420085;543.097320;515.528415;516.033330;483.617155;474.124585;466.550710;465.035915;465.944780;465.136920;470.994030;472.710795;472.205840;470.489115;297.400835;246.504385;230.750725
2021-04-20;239.647408;237.925512;237.115208;240.964162;247.142720;250.687800;268.413200;470.786624;491.651962;471.596938;333.642662;299.204762;284.214118;265.171984;253.929016;250.687800;245.522112;246.534992;251.903266;249.573622;248.358176;233.772704;178.570734;156.287384
2021-04-21;174.500857;180.591637;179.881026;205.766851;234.698066;252.259805;274.288126;297.534593;419.248680;332.049013;301.392107;293.880145;284.236400;277.231993;269.313999;263.730774;252.970396;250.534084;254.188562;255.812770;258.046046;247.691720;177.546237;138.159193
2021-04-22;106.298850;88.278664;88.886086;97.896179;104.577821;129.887071;152.260448;181.619188;227.985724;228.086971;227.783250;226.770880;178.885779;146.186228;149.425812;150.944367;181.517941;242.766326;425.600358;448.378683;445.948975;414.160567;318.592829;223.430059
2021-04-23;169.346360;165.391545;163.464870;163.464870;167.622475;169.244955;280.891860;499.318240;540.488640;493.132525;330.073265;225.423315;224.307870;186.078175;174.213790;172.084275;172.489905;180.703710;223.192405;234.651160;180.602295;175.126435;172.794130;164.985935
2021-04-24;153.324360;158.293205;162.856420;159.712875;161.335355;140.750140;168.636505;168.535120;171.780080;177.965765;181.514950;178.067170;173.402550;170.056185;154.338410;151.499070;150.687830;181.007925;243.879015;247.529605;247.935235;247.732415;239.924230;166.912620
2021-04-25;178.269990;157.481965;138.113610;134.665840;141.561380;149.470970;163.160645;169.549150;197.131330;201.593130;180.500890;157.177750;152.614525;19.165545;0.608430;6.489920;40.460595;190.032970;246.109935;277.241270;316.079385;278.660940;265.985315;236.882090
2021-04-26;234.629328;232.400562;229.766544;233.008400;236.351564;275.152528;546.556670;803.676384;823.937984;728.708444;526.598984;517.379956;507.755686;496.307912;489.722872;497.827502;501.575888;531.765712;623.246816;775.917931;794.558644;686.766942;606.429698;462.471040
2021-04-27;516.242673;483.996519;483.388081;478.317931;495.962073;522.225450;598.886128;814.975941;827.549893;626.163525;516.445479;506.812194;490.790540;470.611323;464.324347;478.824976;497.483128;526.788595;596.756635;591.483719;570.391875;585.298126;529.222247;487.849843
2021-04-28;475.823670;469.049280;475.014780;483.609150;494.326780;527.288670;701.804550;823.844310;865.198270;707.668870;550.746180;520.615410;501.000040;499.988960;514.043240;549.027290;565.811550;643.160720;659.237170;744.978480;640.127420;613.333260;555.801680;495.337910
2021-04-29;488.322977;481.952218;473.154527;481.851115;489.839802;497.828529;566.288800;788.658257;839.725402;707.962143;623.322162;577.412310;544.547335;494.289234;472.244420;459.199543;472.648922;488.120721;512.693620;514.210435;499.244241;498.839779;472.750025;376.379816
2021-04-30;357.366240;356.044910;351.674380;356.858050;366.717140;425.465050;594.898910;800.313340;836.395570;772.667250;719.204660;682.004380;518.059090;507.590150;509.419670;497.832720;522.124670;535.642810;534.016570;525.377150;506.472140;455.448850;448.334050;379.523760
2021-05-01;445.081570;439.491380;431.461810;434.307720;434.815910;441.727430;449.147150;461.445620;476.793240;500.272090;496.816330;480.960480;464.799720;464.901380;461.852150;451.688150;467.239090;496.511380;519.380380;524.462380;518.668910;534.524760;499.560620;460.530850
2021-05-02;470.593190;459.412810;457.583280;471.507950;476.691620;485.534280;478.216190;487.465430;500.983570;487.363810;470.694850;468.865330;446.301240;357.772810;336.123480;340.087430;366.513850;426.786380;472.829280;514.298380;524.157480;548.754380;563.898720;522.023050
2021-05-03;535.789199;519.093517;508.505995;510.643848;510.033010;558.593051;689.613502;858.708285;895.153779;685.337796;620.794694;581.498726;539.454117;508.709601;517.464669;509.931227;507.793374;558.287652;635.556129;811.166304;811.471703;773.499225;676.480904;512.883524
2021-05-04;471.254335;395.711296;356.058846;355.753847;335.012545;386.967448;454.579973;511.618536;514.363707;487.928747;470.644327;453.461560;439.532379;357.380615;307.865854;288.141282;285.599457;350.161802;457.630153;479.896570;495.045827;460.375334;390.424340;286.311168
